entity_id,wikimedia_url,poi_name,category,poi_name_tags
6373,https://commons.wikimedia.org/wiki/Category:Fushimi_Castle,Fushimi Castle,palace_castle,"伏见城,伏見城,伏見北堀公園,伏見城,伏見城,桃山城,伏見桃山城,thanh fushimi,lau đai phuc kien,lau đai fushimi,phuc kien thanh,замок фусими,замок момояма,후시미성,후시미모모야마 성,모모야마 성,후시미 모모야마 성,chateau de fushimi,fushimi-jo,momoyama-jo,fushimi-momoyama-jo,chateau de momoyama,chateau de fushimi-momoyama,טירת פושימי,fushimi castle,momoyama castle,fushimi-momoyama castle,castillo fushimi-momoyama,castillo fushimi,castillo momoyama,castillo fushimi momoyama,fushimin linna,momoyaman linna,замок фушімі,замок момояма,замок фусімі,kasteel fushimi-momoyama,fushimi-momoyama kasteel,fushimi-momoyama,伏見城,伏见桃山城,伏見桃山城,桃山城,木幡山城,καστρο φουσιμι,burg fushimi,castell de fushimi,castell de momoyama,castell de fushimi-momoyama,伏见北堀公园,замак фусімі,قلعه فوشیمی,fusimsky hrad,hrad fusimi,ფუშიმის სასახლე,фушими,castello di fushimi,fushimi slott,fusimi qəsri,fushimi kalesi,grad fusimi,grad momojama,fusimski grad,ဖရမရတက,istana fushimi,zamek fushimi"
6386,https://commons.wikimedia.org/wiki/Category:Obi_Castle,Obi Castle,palace_castle,"饫肥城,飫肥城,飫肥城,飫肥城,chateau d'obi,chateau de obi,chateau de obi,castel d'obi,오비성,obi castle,飫肥城,burg obi,castell d'obi,замок обі,castillo obi"
6388,https://commons.wikimedia.org/wiki/Category:Fukuchiyama_Castle,Fukuchiyama Castle,palace_castle,"chateau de fukuchiyama,castel de fukuchiyama,fukuchiyama castle,福知山城,福知山市郷土資料館,福知山市立郷土資料館,福知山城公園,福智山城,castillo fukuchiyama,burg fukuchiyama,fukuchiyama-jo,福知山城,قلعه فوکوچی‌یاما,castello di fukuchiyama,castell fukuchiyama,zamek fukuchiyama"
6403,https://commons.wikimedia.org/wiki/Category:Oda_Castle,Oda Castle,palace_castle,"小田城,oda castle,castillo oda,chateau d'oda,castel d'oda"
6452,https://commons.wikimedia.org/wiki/Category:Akashi-Kaikyo_Bridge,Akashi-Kaikyo Bridge,bridge,akashi-kaikyo bridge
6462,https://commons.wikimedia.org/wiki/Category:Uwajima_Castle,Uwajima Castle,palace_castle,"宇和岛城,宇和島城,宇和島城,宇和島城,城山公園,chateau d'uwajima,우와지마성,uwajima castle,宇和島城,uwajimako gaztelua,burg uwajima,宇和島城,uwajima castle,uvadzsimai varkastely,ഉവാജിമ കാസിൽ,castillo uwajima,замок увадзіма,istana uwajima"
6469,https://commons.wikimedia.org/wiki/Category:Kururi_Castle,Kururi Castle,palace_castle,"chateau de kururi,castel de kururi,kururi castle,久留里城,霧降城,burg kururi,castillo de kururi,castell de kururi,замок курури"
6470,https://commons.wikimedia.org/wiki/Category:Megane-bashi_of_Nagasaki,Megane-bashi of Nagasaki,bridge,"眼鏡橋,меганэ-баси,megane bridge,spectacles bridge,meganebashi,окулярнии міст,meganebashi,brillebroa,brillebrua,cau megane,pont megane,megane bridge,眼鏡橋,長崎眼鏡橋,眼鏡橋,長崎眼鏡橋,眼镜桥,메가네교,meganebasi,megane zubia"
6482,https://commons.wikimedia.org/wiki/Category:Yokozuna_Stone,Yokozuna Stone,monument_statue,"横綱力士碑,yokozuna stone,橫綱力士碑"
6489,https://commons.wikimedia.org/wiki/Category:Akasaka_Tower_Residence,Akasaka Tower Residence,tower,"akasaka tower residence,赤坂タワーレシテンス〜top of the hill,akasaka tower residence,赤坂塔樓公寓top of the hill,akasaka kulesi residence"
6541,https://commons.wikimedia.org/wiki/Category:Kawazu-Nanadaru_Loop_Bridge,Kawazu-Nanadaru Loop Bridge,bridge,"pont circulaire de kawazu-nanadaru,河津七滝ルーフ橋,七滝高架橋,kawazu-nanadaru loop bridge,nanadaru elevated bridge,ponte circolare di kawazu-nanadaru,kawazu-nanadaru loop bridge,河津七瀑布高架橋"
6566,https://commons.wikimedia.org/wiki/Category:Ry%C5%8Dgoku_Bridge,Ryōgoku Bridge,bridge,"両国橋,両國,ryogoku bridge,ryogoku bridge,ryogoku-bashi,pont de ryogoku,兩國橋,puente ryogoku,puente ryogoku,ryogoku-bashi,両国橋,ryogoku bridge,ryogokun silta,ryogoku koprusu"
6567,https://commons.wikimedia.org/wiki/Category:Kamagari_Bridge,Kamagari Bridge,bridge,"蒲刈大橋,мост камагари,міст камаґарі,pont kamagari,kamagari ohashi,kamagari bridge,kamagari ohashi,kamagari bridge"
6580,https://commons.wikimedia.org/wiki/Category:MALIOS,MALIOS,tower,"malios,マリオス,盛岡地域交流センター,盛岡市民文化ホール"
6593,https://commons.wikimedia.org/wiki/Category:Nomazaki_Lighthouse,Nomazaki Lighthouse,tower,"nomazaki lighthouse,野間埼灯台,野間灯台,野間埼燈塔"
